Data,ID Canal de Venda,Situação,Opção de Compra,ID Cliente,Canal de Venda
30/05/2025,2,N,A,11,Distribuidor
30/05/2025,2,N,A,13,Distribuidor
30/05/2025,2,N,U,8,Distribuidor
30/05/2025,1,N,A,10,Direta
30/05/2025,2,N,A,6,Distribuidor
30/05/2025,2,N,A,18,Distribuidor
30/05/2025,2,N,A,17,Distribuidor
30/05/2025,1,N,A,1,Direta
30/05/2025,1,N,U,1,Direta
30/05/2025,2,C,U,1,Distribuidor
30/05/2025,1,N,U,5,Direta
30/05/2025,1,N,A,11,Direta
30/05/2025,2,N,U,9,Distribuidor
30/05/2025,1,N,A,17,Direta
30/05/2025,2,N,U,1,Distribuidor
30/05/2025,2,C,U,13,Distribuidor
31/05/2025,2,N,A,9,Distribuidor
31/05/2025,2,N,A,10,Distribuidor
31/05/2025,2,N,U,6,Distribuidor
31/05/2025,2,N,A,1,Distribuidor
31/05/2025,1,N,U,8,Direta
31/05/2025,1,N,U,7,Direta
31/05/2025,2,C,U,1,Distribuidor
31/05/2025,1,N,A,9,Direta
31/05/2025,1,N,U,14,Direta
31/05/2025,2,N,U,5,Distribuidor
31/05/2025,2,N,A,6,Distribuidor
31/05/2025,1,N,U,7,Direta
31/05/2025,1,N,U,4,Direta
31/05/2025,1,N,U,13,Direta
31/05/2025,2,N,U,4,Distribuidor
31/05/2025,2,N,U,10,Distribuidor
01/06/2025,2,C,U,17,Distribuidor
01/06/2025,2,N,U,15,Distribuidor
01/06/2025,2,N,U,10,Distribuidor
01/06/2025,1,N,U,5,Direta
01/06/2025,1,N,U,1,Direta
01/06/2025,2,C,U,7,Distribuidor
01/06/2025,1,N,U,8,Direta
01/06/2025,1,N,A,13,Direta
01/06/2025,2,N,A,14,Distribuidor
01/06/2025,1,N,U,18,Direta
01/06/2025,2,N,U,12,Distribuidor
02/06/2025,1,N,U,7,Direta
02/06/2025,1,N,U,1,Direta
02/06/2025,2,N,A,10,Distribuidor
02/06/2025,2,N,A,3,Distribuidor
02/06/2025,2,N,U,1,Distribuidor
02/06/2025,1,N,A,5,Direta
02/06/2025,2,N,A,1,Distribuidor
02/06/2025,2,N,U,15,Distribuidor
03/06/2025,1,N,A,16,Direta
03/06/2025,1,N,A,9,Direta
03/06/2025,1,N,U,2,Direta
03/06/2025,2,N,U,8,Distribuidor
03/06/2025,1,N,U,5,Direta
03/06/2025,1,N,U,16,Direta
03/06/2025,2,N,U,4,Distribuidor
03/06/2025,2,N,U,15,Distribuidor
03/06/2025,2,N,U,4,Distribuidor
03/06/2025,2,N,A,2,Distribuidor
03/06/2025,2,N,U,6,Distribuidor
03/06/2025,2,N,U,8,Distribuidor
04/06/2025,2,N,U,10,Distribuidor
04/06/2025,2,N,U,13,Distribuidor
04/06/2025,1,N,U,15,Direta
04/06/2025,2,N,U,16,Distribuidor
04/06/2025,2,N,A,1,Distribuidor
04/06/2025,2,N,U,13,Distribuidor
04/06/2025,2,N,U,9,Distribuidor
04/06/2025,1,N,A,7,Direta
04/06/2025,1,N,U,7,Direta
04/06/2025,1,N,U,1,Direta
04/06/2025,2,N,U,7,Distribuidor
04/06/2025,2,C,A,1,Distribuidor
04/06/2025,1,N,U,8,Direta
04/06/2025,1,N,A,12,Direta
04/06/2025,2,N,U,2,Distribuidor
05/06/2025,2,N,U,4,Distribuidor
05/06/2025,2,N,U,3,Distribuidor
05/06/2025,1,N,A,18,Direta
05/06/2025,1,N,A,10,Direta
05/06/2025,2,N,A,9,Distribuidor
05/06/2025,2,N,U,15,Distribuidor
05/06/2025,2,N,U,5,Distribuidor
05/06/2025,2,C,A,16,Distribuidor
05/06/2025,2,N,U,9,Distribuidor
05/06/2025,2,N,A,18,Distribuidor
05/06/2025,2,N,U,2,Distribuidor
06/06/2025,1,N,U,4,Direta
06/06/2025,1,N,U,8,Direta
06/06/2025,2,C,A,2,Distribuidor
06/06/2025,2,N,U,5,Distribuidor
06/06/2025,1,N,A,9,Direta
06/06/2025,2,N,A,12,Distribuidor
06/06/2025,1,N,A,11,Direta
06/06/2025,1,N,A,1,Direta
06/06/2025,1,N,A,8,Direta
06/06/2025,1,N,U,18,Direta
06/06/2025,1,N,U,3,Direta
06/06/2025,2,N,U,7,Distribuidor
06/06/2025,1,N,U,11,Direta
06/06/2025,2,N,A,9,Distribuidor
06/06/2025,2,N,U,6,Distribuidor
06/06/2025,2,N,U,1,Distribuidor
06/06/2025,2,N,U,3,Distribuidor
06/06/2025,1,N,U,5,Direta
06/06/2025,2,N,U,18,Distribuidor
06/06/2025,2,C,U,17,Distribuidor
07/06/2025,1,N,U,17,Direta
07/06/2025,2,N,U,7,Distribuidor
07/06/2025,1,N,A,6,Direta
07/06/2025,1,N,U,10,Direta
07/06/2025,1,C,U,18,Direta
07/06/2025,1,N,A,9,Direta
07/06/2025,2,N,U,12,Distribuidor
07/06/2025,2,N,U,4,Distribuidor
07/06/2025,2,N,U,3,Distribuidor
07/06/2025,1,N,U,12,Direta
07/06/2025,1,N,U,5,Direta
07/06/2025,1,N,A,5,Direta
08/06/2025,2,N,U,12,Distribuidor
08/06/2025,2,N,U,13,Distribuidor
08/06/2025,1,N,U,9,Direta
08/06/2025,2,N,U,7,Distribuidor
08/06/2025,1,N,U,10,Direta
08/06/2025,1,N,U,7,Direta
08/06/2025,2,N,U,7,Distribuidor
08/06/2025,2,N,A,18,Distribuidor
08/06/2025,2,N,U,15,Distribuidor
08/06/2025,1,N,U,17,Direta
08/06/2025,1,N,U,16,Direta
08/06/2025,2,N,U,1,Distribuidor
08/06/2025,1,C,A,6,Direta
08/06/2025,1,N,A,8,Direta
08/06/2025,2,N,A,11,Distribuidor
08/06/2025,2,N,U,4,Distribuidor
08/06/2025,1,N,U,2,Direta
08/06/2025,2,N,A,17,Distribuidor
09/06/2025,1,N,A,4,Direta
09/06/2025,1,N,U,1,Direta
09/06/2025,1,N,U,11,Direta
09/06/2025,2,N,U,13,Distribuidor
09/06/2025,2,N,U,3,Distribuidor
09/06/2025,1,N,A,2,Direta
09/06/2025,2,N,A,9,Distribuidor
09/06/2025,1,N,A,3,Direta
09/06/2025,2,N,U,1,Distribuidor
09/06/2025,1,N,A,16,Direta
09/06/2025,2,N,A,11,Distribuidor
10/06/2025,2,N,A,13,Distribuidor
10/06/2025,1,N,U,7,Direta
10/06/2025,2,N,U,13,Distribuidor
10/06/2025,2,N,U,7,Distribuidor
10/06/2025,1,N,A,7,Direta
10/06/2025,2,N,U,16,Distribuidor
10/06/2025,1,N,U,5,Direta
10/06/2025,2,N,A,8,Distribuidor
10/06/2025,2,N,U,11,Distribuidor
10/06/2025,1,N,U,6,Direta
10/06/2025,1,N,U,7,Direta
10/06/2025,1,N,U,18,Direta
10/06/2025,1,N,A,7,Direta
10/06/2025,1,N,A,16,Direta
10/06/2025,1,N,U,17,Direta
10/06/2025,2,N,A,10,Distribuidor
10/06/2025,1,N,A,6,Direta
10/06/2025,2,C,A,14,Distribuidor
10/06/2025,1,N,A,4,Direta
10/06/2025,1,N,U,8,Direta
11/06/2025,1,N,U,14,Direta
11/06/2025,2,N,U,12,Distribuidor
11/06/2025,1,N,U,17,Direta
11/06/2025,1,N,A,5,Direta
11/06/2025,1,N,U,1,Direta
11/06/2025,1,N,U,17,Direta
11/06/2025,2,N,U,2,Distribuidor
11/06/2025,2,N,A,18,Distribuidor
12/06/2025,1,N,U,15,Direta
12/06/2025,1,C,U,1,Direta
12/06/2025,2,N,U,2,Distribuidor
12/06/2025,1,N,A,17,Direta
12/06/2025,2,N,U,9,Distribuidor
12/06/2025,1,N,A,1,Direta
12/06/2025,1,N,A,9,Direta
12/06/2025,2,N,U,15,Distribuidor
13/06/2025,1,N,U,5,Direta
13/06/2025,1,N,U,18,Direta
13/06/2025,2,C,U,14,Distribuidor
13/06/2025,1,N,U,14,Direta
13/06/2025,2,N,A,7,Distribuidor
13/06/2025,2,N,A,8,Distribuidor
13/06/2025,1,N,U,6,Direta
13/06/2025,1,C,U,18,Direta
13/06/2025,2,N,U,9,Distribuidor
13/06/2025,1,N,U,15,Direta
13/06/2025,1,N,U,12,Direta
14/06/2025,2,N,U,11,Distribuidor
14/06/2025,2,N,A,13,Distribuidor
14/06/2025,1,N,U,10,Direta
14/06/2025,2,N,U,16,Distribuidor
14/06/2025,1,N,U,18,Direta
14/06/2025,1,N,A,12,Direta
14/06/2025,1,N,U,18,Direta
14/06/2025,2,N,U,12,Distribuidor
14/06/2025,1,N,U,16,Direta
15/06/2025,1,N,A,12,Direta
15/06/2025,2,N,A,6,Distribuidor
15/06/2025,2,C,U,18,Distribuidor
15/06/2025,2,N,U,7,Distribuidor
15/06/2025,1,N,A,16,Direta
15/06/2025,1,N,A,3,Direta
15/06/2025,2,N,U,17,Distribuidor
15/06/2025,2,N,U,6,Distribuidor
15/06/2025,1,N,U,2,Direta
15/06/2025,2,C,U,17,Distribuidor
15/06/2025,2,N,U,6,Distribuidor
15/06/2025,2,N,A,17,Distribuidor
15/06/2025,1,N,U,11,Direta
15/06/2025,1,N,A,3,Direta
15/06/2025,1,N,A,16,Direta
15/06/2025,1,N,U,11,Direta
15/06/2025,1,N,A,3,Direta
15/06/2025,2,N,U,5,Distribuidor
16/06/2025,1,N,U,2,Direta
16/06/2025,2,N,U,14,Distribuidor
16/06/2025,2,N,U,11,Distribuidor
16/06/2025,2,N,U,12,Distribuidor
16/06/2025,1,N,U,2,Direta
16/06/2025,2,N,U,8,Distribuidor
16/06/2025,1,N,A,9,Direta
16/06/2025,1,N,A,18,Direta
16/06/2025,1,N,U,7,Direta
16/06/2025,2,N,U,9,Distribuidor
16/06/2025,2,N,U,7,Distribuidor
17/06/2025,1,N,U,5,Direta
17/06/2025,1,N,U,17,Direta
17/06/2025,1,N,U,4,Direta
17/06/2025,2,N,U,7,Distribuidor
17/06/2025,2,N,A,14,Distribuidor
17/06/2025,2,N,U,12,Distribuidor
17/06/2025,2,N,A,11,Distribuidor
17/06/2025,1,N,U,3,Direta
17/06/2025,1,N,U,14,Direta
17/06/2025,1,N,U,13,Direta
17/06/2025,2,C,U,17,Distribuidor
17/06/2025,1,N,A,11,Direta
17/06/2025,1,N,A,3,Direta
17/06/2025,1,N,U,1,Direta
17/06/2025,2,N,U,5,Distribuidor
18/06/2025,2,N,A,15,Distribuidor
18/06/2025,2,N,A,11,Distribuidor
18/06/2025,1,N,U,2,Direta
18/06/2025,2,N,A,9,Distribuidor
18/06/2025,2,N,U,3,Distribuidor
18/06/2025,2,N,U,13,Distribuidor
18/06/2025,2,N,A,17,Distribuidor
18/06/2025,2,N,U,11,Distribuidor
18/06/2025,1,N,U,18,Direta
18/06/2025,2,N,U,18,Distribuidor
18/06/2025,1,N,A,17,Direta
18/06/2025,2,N,U,3,Distribuidor
18/06/2025,2,N,A,18,Distribuidor
18/06/2025,1,N,U,4,Direta
18/06/2025,1,N,U,13,Direta
18/06/2025,1,N,U,18,Direta
18/06/2025,2,N,A,10,Distribuidor
18/06/2025,2,N,U,7,Distribuidor
19/06/2025,2,N,A,18,Distribuidor
19/06/2025,2,N,U,3,Distribuidor
19/06/2025,2,N,A,10,Distribuidor
19/06/2025,1,N,U,8,Direta
19/06/2025,1,N,U,12,Direta
19/06/2025,1,N,U,18,Direta
19/06/2025,2,N,U,7,Distribuidor
19/06/2025,2,N,U,7,Distribuidor
19/06/2025,2,N,A,10,Distribuidor
19/06/2025,1,N,A,1,Direta
19/06/2025,2,N,A,6,Distribuidor
19/06/2025,1,N,U,3,Direta
19/06/2025,1,N,A,3,Direta
19/06/2025,2,N,A,8,Distribuidor
19/06/2025,2,N,U,13,Distribuidor
19/06/2025,1,N,A,1,Direta
20/06/2025,2,N,U,9,Distribuidor
20/06/2025,2,N,A,16,Distribuidor
20/06/2025,2,C,U,16,Distribuidor
20/06/2025,1,N,U,10,Direta
20/06/2025,1,N,U,10,Direta
20/06/2025,2,N,U,11,Distribuidor
20/06/2025,1,N,A,3,Direta
20/06/2025,1,N,U,5,Direta
20/06/2025,2,N,A,17,Distribuidor
20/06/2025,2,N,U,17,Distribuidor
20/06/2025,2,N,U,11,Distribuidor
20/06/2025,2,C,A,5,Distribuidor
20/06/2025,1,N,A,13,Direta
20/06/2025,1,N,U,13,Direta
20/06/2025,1,N,U,4,Direta
20/06/2025,1,N,U,15,Direta
20/06/2025,2,N,A,8,Distribuidor
21/06/2025,2,N,U,7,Distribuidor
21/06/2025,2,N,A,14,Distribuidor
21/06/2025,2,N,U,13,Distribuidor
21/06/2025,1,N,U,5,Direta
21/06/2025,2,N,U,2,Distribuidor
21/06/2025,2,N,U,8,Distribuidor
21/06/2025,1,N,A,10,Direta
21/06/2025,1,N,U,15,Direta
21/06/2025,2,N,U,10,Distribuidor
21/06/2025,2,N,U,8,Distribuidor
21/06/2025,2,N,A,5,Distribuidor
21/06/2025,1,N,A,1,Direta
21/06/2025,1,N,U,6,Direta
21/06/2025,1,N,U,15,Direta
21/06/2025,1,N,U,10,Direta
21/06/2025,1,N,A,2,Direta
22/06/2025,2,N,U,2,Distribuidor
22/06/2025,1,N,U,3,Direta
22/06/2025,1,N,A,13,Direta
22/06/2025,2,N,A,8,Distribuidor
22/06/2025,1,N,U,16,Direta
22/06/2025,2,N,U,8,Distribuidor
22/06/2025,1,N,A,4,Direta
22/06/2025,1,N,A,4,Direta
22/06/2025,2,N,U,4,Distribuidor
22/06/2025,2,N,U,2,Distribuidor
22/06/2025,1,N,U,11,Direta
22/06/2025,1,N,U,10,Direta
22/06/2025,1,C,U,8,Direta
22/06/2025,2,N,U,9,Distribuidor
22/06/2025,2,N,U,5,Distribuidor
22/06/2025,2,N,U,15,Distribuidor
22/06/2025,1,N,U,12,Direta
23/06/2025,2,N,A,9,Distribuidor
23/06/2025,1,N,U,18,Direta
23/06/2025,1,N,U,16,Direta
23/06/2025,2,N,U,15,Distribuidor
23/06/2025,2,N,A,4,Distribuidor
23/06/2025,2,N,U,15,Distribuidor
23/06/2025,1,N,U,10,Direta
23/06/2025,1,N,U,8,Direta
23/06/2025,2,N,U,11,Distribuidor
23/06/2025,2,N,A,1,Distribuidor
23/06/2025,1,N,U,18,Direta
23/06/2025,2,N,A,11,Distribuidor
23/06/2025,1,N,A,11,Direta
23/06/2025,2,N,U,12,Distribuidor
23/06/2025,2,N,A,5,Distribuidor
23/06/2025,1,N,U,18,Direta
24/06/2025,1,N,U,4,Direta
24/06/2025,2,N,U,2,Distribuidor
24/06/2025,1,N,A,14,Direta
24/06/2025,2,N,U,11,Distribuidor
24/06/2025,2,N,A,18,Distribuidor
24/06/2025,2,N,A,9,Distribuidor
24/06/2025,2,N,A,16,Distribuidor
24/06/2025,1,N,A,3,Direta
24/06/2025,2,N,U,10,Distribuidor
24/06/2025,1,N,U,18,Direta
24/06/2025,2,N,U,11,Distribuidor
24/06/2025,2,N,U,8,Distribuidor
24/06/2025,1,N,A,1,Direta
25/06/2025,1,N,U,15,Direta
25/06/2025,2,N,U,17,Distribuidor
25/06/2025,1,N,U,1,Direta
25/06/2025,2,N,A,14,Distribuidor
25/06/2025,1,N,A,18,Direta
25/06/2025,1,N,U,6,Direta
25/06/2025,1,N,U,2,Direta
25/06/2025,2,N,A,17,Distribuidor
25/06/2025,1,N,U,15,Direta
25/06/2025,2,C,U,15,Distribuidor
25/06/2025,1,N,A,13,Direta
26/06/2025,1,N,A,3,Direta
26/06/2025,2,N,A,1,Distribuidor
26/06/2025,1,N,U,9,Direta
26/06/2025,1,N,A,17,Direta
26/06/2025,1,N,A,17,Direta
26/06/2025,1,C,A,15,Direta
26/06/2025,2,N,U,16,Distribuidor
26/06/2025,2,N,U,17,Distribuidor
26/06/2025,1,N,U,14,Direta
26/06/2025,2,N,A,17,Distribuidor
26/06/2025,2,N,U,1,Distribuidor
27/06/2025,2,N,U,1,Distribuidor
27/06/2025,1,N,A,10,Direta
27/06/2025,1,N,A,17,Direta
27/06/2025,2,N,A,14,Distribuidor
27/06/2025,1,N,A,17,Direta
27/06/2025,2,C,U,6,Distribuidor
27/06/2025,1,N,A,3,Direta
27/06/2025,1,N,A,5,Direta
27/06/2025,1,N,A,14,Direta
27/06/2025,2,N,U,10,Distribuidor
27/06/2025,2,N,U,4,Distribuidor
27/06/2025,1,N,U,10,Direta
27/06/2025,1,N,U,7,Direta
27/06/2025,2,N,U,12,Distribuidor
28/06/2025,1,N,U,15,Direta
28/06/2025,1,N,U,9,Direta
28/06/2025,2,N,U,9,Distribuidor
28/06/2025,2,N,A,5,Distribuidor
28/06/2025,2,N,U,10,Distribuidor
28/06/2025,2,N,U,10,Distribuidor
28/06/2025,1,N,U,13,Direta
28/06/2025,2,N,U,6,Distribuidor
28/06/2025,2,N,A,17,Distribuidor
28/06/2025,2,N,U,17,Distribuidor
28/06/2025,1,N,U,2,Direta
28/06/2025,1,N,U,11,Direta
28/06/2025,1,N,A,6,Direta
29/06/2025,2,N,U,16,Distribuidor
29/06/2025,1,N,U,10,Direta
29/06/2025,2,N,U,5,Distribuidor
29/06/2025,1,N,A,11,Direta
29/06/2025,1,N,A,17,Direta
29/06/2025,1,N,U,16,Direta
29/06/2025,2,N,U,10,Distribuidor
29/06/2025,2,N,U,1,Distribuidor
29/06/2025,2,N,U,5,Distribuidor
29/06/2025,1,N,U,6,Direta
29/06/2025,2,N,U,2,Distribuidor
29/06/2025,1,N,U,9,Direta
29/06/2025,1,N,U,4,Direta
29/06/2025,1,N,U,12,Direta
30/06/2025,1,N,U,18,Direta
30/06/2025,1,N,U,6,Direta
30/06/2025,1,N,U,14,Direta
30/06/2025,1,N,U,16,Direta
30/06/2025,2,N,A,17,Distribuidor
30/06/2025,2,N,U,5,Distribuidor
30/06/2025,1,N,U,9,Direta
30/06/2025,1,N,U,17,Direta
30/06/2025,1,N,U,10,Direta
01/07/2025,2,N,A,10,Distribuidor
01/07/2025,1,N,U,7,Direta
01/07/2025,1,N,U,14,Direta
01/07/2025,1,N,U,4,Direta
01/07/2025,2,N,U,9,Distribuidor
01/07/2025,2,N,A,17,Distribuidor
01/07/2025,2,N,U,17,Distribuidor
01/07/2025,2,N,A,13,Distribuidor
01/07/2025,2,N,A,8,Distribuidor
01/07/2025,2,N,U,17,Distribuidor
01/07/2025,1,N,A,8,Direta
01/07/2025,1,N,A,13,Direta
01/07/2025,2,N,A,13,Distribuidor
01/07/2025,2,N,U,18,Distribuidor
02/07/2025,2,N,U,4,Distribuidor
02/07/2025,2,N,A,8,Distribuidor
02/07/2025,2,N,U,17,Distribuidor
02/07/2025,1,N,U,10,Direta
02/07/2025,2,N,A,16,Distribuidor
02/07/2025,2,N,A,2,Distribuidor
02/07/2025,2,N,A,9,Distribuidor
02/07/2025,2,N,A,5,Distribuidor
02/07/2025,2,N,A,4,Distribuidor
02/07/2025,2,N,A,5,Distribuidor
02/07/2025,2,N,U,13,Distribuidor
02/07/2025,2,N,A,7,Distribuidor
02/07/2025,2,N,U,11,Distribuidor
02/07/2025,1,N,U,11,Direta
02/07/2025,1,N,U,12,Direta
02/07/2025,2,N,A,7,Distribuidor
02/07/2025,1,N,A,4,Direta
02/07/2025,2,C,U,10,Distribuidor
02/07/2025,2,N,U,9,Distribuidor
02/07/2025,1,N,U,6,Direta
02/07/2025,2,N,U,17,Distribuidor
03/07/2025,2,N,A,9,Distribuidor
03/07/2025,1,N,U,5,Direta
03/07/2025,1,N,U,6,Direta
03/07/2025,1,C,U,4,Direta
03/07/2025,2,N,A,5,Distribuidor
03/07/2025,2,N,U,14,Distribuidor
04/07/2025,1,N,A,9,Direta
04/07/2025,1,N,U,7,Direta
04/07/2025,1,N,U,2,Direta
04/07/2025,2,N,A,8,Distribuidor
04/07/2025,2,N,U,15,Distribuidor
04/07/2025,2,N,U,17,Distribuidor
04/07/2025,2,N,U,18,Distribuidor
04/07/2025,1,N,U,16,Direta
04/07/2025,1,N,U,12,Direta
04/07/2025,1,N,U,11,Direta
04/07/2025,1,N,U,17,Direta
04/07/2025,1,N,A,17,Direta
05/07/2025,1,C,U,13,Direta
05/07/2025,2,N,A,11,Distribuidor
05/07/2025,1,N,U,16,Direta
05/07/2025,1,N,U,16,Direta
05/07/2025,1,N,U,4,Direta
05/07/2025,2,N,U,11,Distribuidor
05/07/2025,1,N,U,9,Direta
05/07/2025,2,N,U,6,Distribuidor
05/07/2025,2,N,A,5,Distribuidor
05/07/2025,2,N,A,1,Distribuidor
05/07/2025,1,N,U,18,Direta
05/07/2025,2,N,A,10,Distribuidor
05/07/2025,1,N,A,3,Direta
06/07/2025,2,N,U,2,Distribuidor
06/07/2025,1,N,U,13,Direta
06/07/2025,1,N,U,9,Direta
06/07/2025,2,N,A,5,Distribuidor
06/07/2025,2,N,U,14,Distribuidor
06/07/2025,1,N,U,4,Direta
06/07/2025,2,N,A,8,Distribuidor
06/07/2025,2,N,A,8,Distribuidor
06/07/2025,2,N,U,14,Distribuidor
06/07/2025,1,N,U,8,Direta
07/07/2025,2,N,A,4,Distribuidor
07/07/2025,1,N,A,11,Direta
07/07/2025,1,N,U,7,Direta
07/07/2025,1,N,A,12,Direta
07/07/2025,1,N,U,8,Direta
07/07/2025,1,N,A,13,Direta
07/07/2025,2,N,U,13,Distribuidor
07/07/2025,1,N,A,15,Direta
07/07/2025,1,N,U,3,Direta
07/07/2025,1,N,U,8,Direta
07/07/2025,2,C,U,7,Distribuidor
07/07/2025,2,N,U,17,Distribuidor
07/07/2025,2,N,U,10,Distribuidor
07/07/2025,1,N,A,4,Direta
07/07/2025,2,N,U,14,Distribuidor
07/07/2025,1,N,U,1,Direta
07/07/2025,2,N,A,14,Distribuidor
08/07/2025,1,N,U,5,Direta
08/07/2025,1,N,U,13,Direta
08/07/2025,1,N,U,6,Direta
08/07/2025,1,N,U,2,Direta
08/07/2025,2,N,U,8,Distribuidor
08/07/2025,1,N,A,4,Direta
08/07/2025,1,N,U,8,Direta
08/07/2025,1,N,A,12,Direta
08/07/2025,1,C,A,2,Direta
08/07/2025,1,N,U,7,Direta
08/07/2025,1,N,U,14,Direta
08/07/2025,2,N,U,11,Distribuidor
09/07/2025,2,N,A,12,Distribuidor
09/07/2025,2,N,A,3,Distribuidor
09/07/2025,1,N,A,12,Direta
09/07/2025,1,N,U,12,Direta
09/07/2025,1,N,U,7,Direta
09/07/2025,1,N,A,13,Direta
09/07/2025,2,N,U,2,Distribuidor
09/07/2025,2,N,U,1,Distribuidor
09/07/2025,2,N,U,10,Distribuidor
09/07/2025,1,N,A,4,Direta
09/07/2025,2,N,U,1,Distribuidor
09/07/2025,2,N,U,12,Distribuidor
09/07/2025,1,N,A,11,Direta
09/07/2025,2,N,U,5,Distribuidor
10/07/2025,2,N,A,13,Distribuidor
10/07/2025,2,N,U,6,Distribuidor
10/07/2025,2,N,U,4,Distribuidor
10/07/2025,1,N,A,4,Direta
10/07/2025,1,N,U,10,Direta
10/07/2025,1,N,A,15,Direta
10/07/2025,2,N,U,14,Distribuidor
10/07/2025,2,N,U,16,Distribuidor
10/07/2025,2,N,A,15,Distribuidor
10/07/2025,1,C,U,10,Direta
10/07/2025,2,N,U,13,Distribuidor
10/07/2025,2,N,A,16,Distribuidor
10/07/2025,2,N,A,8,Distribuidor
10/07/2025,1,N,A,16,Direta
10/07/2025,2,N,U,18,Distribuidor
10/07/2025,1,N,U,14,Direta
11/07/2025,2,N,U,12,Distribuidor
11/07/2025,2,N,A,3,Distribuidor
11/07/2025,1,N,U,13,Direta
11/07/2025,1,N,A,16,Direta
11/07/2025,2,N,A,6,Distribuidor
11/07/2025,2,N,A,2,Distribuidor
11/07/2025,1,N,U,8,Direta
11/07/2025,2,N,U,4,Distribuidor
12/07/2025,1,N,U,12,Direta
12/07/2025,2,N,U,18,Distribuidor
12/07/2025,1,N,A,2,Direta
12/07/2025,1,N,U,14,Direta
12/07/2025,1,N,U,18,Direta
12/07/2025,2,N,A,13,Distribuidor
12/07/2025,2,N,U,12,Distribuidor
12/07/2025,1,N,U,2,Direta
12/07/2025,2,N,U,4,Distribuidor
12/07/2025,1,N,U,11,Direta
12/07/2025,2,N,U,9,Distribuidor
12/07/2025,1,N,U,11,Direta
12/07/2025,2,N,A,2,Distribuidor
12/07/2025,2,N,U,12,Distribuidor
12/07/2025,1,N,U,10,Direta
12/07/2025,1,N,U,4,Direta
12/07/2025,1,N,U,7,Direta
13/07/2025,2,N,A,8,Distribuidor
13/07/2025,2,N,A,1,Distribuidor
13/07/2025,1,N,U,15,Direta
13/07/2025,1,N,U,13,Direta
13/07/2025,2,N,U,18,Distribuidor
13/07/2025,1,N,U,12,Direta
13/07/2025,1,N,U,13,Direta
13/07/2025,1,N,U,4,Direta
13/07/2025,1,N,U,4,Direta
13/07/2025,1,N,U,9,Direta
13/07/2025,1,C,U,7,Direta
13/07/2025,1,N,U,9,Direta
13/07/2025,2,N,A,2,Distribuidor
13/07/2025,2,N,A,1,Distribuidor
13/07/2025,2,N,A,10,Distribuidor
13/07/2025,1,N,U,17,Direta
13/07/2025,2,N,U,9,Distribuidor
13/07/2025,1,N,U,4,Direta
14/07/2025,2,N,U,2,Distribuidor
14/07/2025,1,N,U,17,Direta
14/07/2025,1,N,A,13,Direta
14/07/2025,1,N,A,9,Direta
14/07/2025,1,N,U,1,Direta
14/07/2025,2,N,U,15,Distribuidor
14/07/2025,1,N,U,10,Direta
14/07/2025,2,N,A,5,Distribuidor
14/07/2025,2,N,A,6,Distribuidor
14/07/2025,1,C,U,9,Direta
14/07/2025,1,N,U,9,Direta
14/07/2025,2,N,U,16,Distribuidor
15/07/2025,2,C,U,2,Distribuidor
15/07/2025,2,C,U,9,Distribuidor
15/07/2025,2,C,U,11,Distribuidor
15/07/2025,2,N,U,5,Distribuidor
15/07/2025,1,N,U,9,Direta
15/07/2025,1,N,A,15,Direta
15/07/2025,1,N,A,12,Direta
15/07/2025,2,N,U,12,Distribuidor
15/07/2025,2,N,A,12,Distribuidor
15/07/2025,2,N,U,15,Distribuidor
15/07/2025,2,N,U,14,Distribuidor
15/07/2025,1,N,A,9,Direta
15/07/2025,2,N,U,6,Distribuidor
15/07/2025,1,N,U,2,Direta
15/07/2025,1,N,A,18,Direta
15/07/2025,1,N,U,11,Direta
15/07/2025,1,N,U,16,Direta
15/07/2025,1,N,A,10,Direta
16/07/2025,1,N,U,15,Direta
16/07/2025,2,N,A,9,Distribuidor
16/07/2025,1,N,U,1,Direta
16/07/2025,2,N,U,4,Distribuidor
16/07/2025,1,N,U,8,Direta
16/07/2025,1,N,U,9,Direta
16/07/2025,1,N,U,10,Direta
16/07/2025,1,N,A,16,Direta
16/07/2025,1,N,A,1,Direta
16/07/2025,1,N,A,10,Direta
16/07/2025,2,C,U,3,Distribuidor
16/07/2025,1,N,A,7,Direta
16/07/2025,1,N,U,12,Direta
16/07/2025,2,N,U,11,Distribuidor
16/07/2025,2,N,U,5,Distribuidor
17/07/2025,1,N,U,18,Direta
17/07/2025,2,N,A,12,Distribuidor
17/07/2025,1,N,A,8,Direta
17/07/2025,1,N,U,1,Direta
17/07/2025,2,N,U,6,Distribuidor
17/07/2025,1,N,A,14,Direta
17/07/2025,1,C,A,14,Direta
17/07/2025,1,N,A,1,Direta
17/07/2025,1,N,A,1,Direta
17/07/2025,2,N,A,2,Distribuidor
17/07/2025,2,N,U,6,Distribuidor
17/07/2025,2,N,U,12,Distribuidor
17/07/2025,2,N,A,17,Distribuidor
17/07/2025,1,N,U,10,Direta
17/07/2025,1,N,U,3,Direta
17/07/2025,1,N,U,9,Direta
17/07/2025,1,N,U,18,Direta
17/07/2025,1,N,U,3,Direta
17/07/2025,2,N,U,13,Distribuidor
17/07/2025,2,N,A,2,Distribuidor
17/07/2025,2,N,U,5,Distribuidor
17/07/2025,2,N,A,17,Distribuidor
17/07/2025,2,N,U,6,Distribuidor
