index,Data,ID Produto,ID Cliente,Preço,Preço Unitário,Quantidade,Situação,ID Canal de Venda,ID Vendedor
3866,10/10/2025,20,15,11.95,14.34,6,N,1,9
3867,27/9/2025,20,17,11.95,14.34,131,N,2,6
3868,15/5/2025,20,15,11.95,14.34,42,N,1,4
3869,7/2/2025,20,16,11.95,14.34,15,N,2,1
3870,3/4/2025,20,13,11.95,14.34,26,N,1,2
3871,6/1/2025,20,17,11.95,14.34,79,N,2,5
3872,15/12/2025,20,17,11.95,14.34,100,N,1,4
3873,28/10/2025,20,13,11.95,14.34,15,N,1,1
3874,17/12/2025,20,1,11.95,14.34,135,N,1,1
3875,22/3/2025,20,8,11.95,14.34,146,N,1,4
3876,20/12/2025,20,14,11.95,14.34,48,N,2,4
3877,22/1/2025,20,6,11.95,14.34,111,N,1,6
3878,21/4/2025,20,7,11.95,14.34,84,N,1,1
3879,2/1/2025,20,1,11.95,14.34,35,N,1,10
3880,8/8/2025,20,9,11.95,14.34,88,N,2,8
3881,31/7/2025,20,11,11.95,14.34,46,N,2,1
3882,23/9/2025,20,6,11.95,14.34,73,N,2,8
3883,18/3/2025,20,6,11.95,14.34,38,N,2,8
3884,2/3/2025,20,10,11.95,14.34,88,N,2,9
3885,9/2/2025,20,18,11.95,14.34,23,N,1,9
3886,4/12/2025,20,12,11.95,14.34,64,N,2,5
3887,4/1/2025,20,14,11.95,14.34,72,N,2,8
3888,7/1/2025,20,9,11.95,14.34,125,N,1,2
3889,2/6/2025,20,1,11.95,14.34,127,N,2,9
3890,5/7/2025,20,3,11.95,14.34,135,N,1,9
3891,20/5/2025,20,18,11.95,14.34,77,N,2,4
3892,29/12/2025,20,8,11.95,14.34,131,N,2,3
3893,8/4/2025,20,18,11.95,14.34,121,N,2,8
3894,2/7/2025,20,4,11.95,14.34,129,N,1,9
3895,14/3/2025,20,11,11.95,14.34,123,N,1,2
3896,1/12/2025,20,3,11.95,14.34,93,N,2,6
3897,27/2/2025,20,6,11.95,14.34,127,N,1,4
3898,9/1/2025,20,9,11.95,14.34,15,N,2,5
3899,11/9/2025,20,14,11.95,14.34,141,N,2,7
3900,19/9/2025,20,11,11.95,14.34,76,N,1,7
3901,18/11/2025,20,18,11.95,14.34,149,C,2,1
3902,4/9/2025,20,8,11.95,14.34,3,N,1,7
3903,8/5/2025,20,5,11.95,14.34,5,N,1,7
3904,1/1/2025,20,2,11.95,14.34,65,N,1,8
3905,2/9/2025,20,16,11.95,14.34,140,N,2,9
3906,24/4/2025,20,10,11.95,14.34,54,N,1,8
3907,24/11/2025,20,14,11.95,14.34,78,N,2,8
3908,7/7/2025,20,10,11.95,14.34,13,N,2,6
3909,10/11/2025,20,3,11.95,14.34,112,N,2,2
3910,12/3/2025,20,16,11.95,14.34,102,N,2,8
3911,8/6/2025,20,4,11.95,14.34,7,N,2,4
3912,4/1/2025,20,11,11.95,14.34,101,N,1,10
3913,22/1/2025,20,3,11.95,14.34,25,N,1,4
3914,29/11/2025,20,3,11.95,14.34,44,N,1,5
3915,31/5/2025,20,13,11.95,14.34,89,N,1,7
3916,11/8/2025,20,2,11.95,14.34,110,N,1,1
3917,23/7/2025,20,10,11.95,14.34,121,N,1,9
3918,19/5/2025,20,12,11.95,14.34,51,N,2,9
3919,3/8/2025,20,9,11.95,14.34,13,N,1,5
3920,15/5/2025,20,11,11.95,14.34,55,N,1,4
3921,14/11/2025,20,14,11.95,14.34,46,N,1,5
3922,1/10/2025,20,13,11.95,14.34,90,N,2,10
3923,2/8/2025,20,3,11.95,14.34,138,N,2,2
3924,27/7/2025,20,6,11.95,14.34,31,N,1,4
3925,20/9/2025,20,12,11.95,14.34,130,N,1,1
3926,11/12/2025,20,9,11.95,14.34,83,N,1,1
3927,22/10/2025,20,16,11.95,14.34,140,N,2,6
3928,2/10/2025,20,13,11.95,14.34,43,N,1,5
3929,21/6/2025,20,5,11.95,14.34,113,N,2,2
3930,14/11/2025,20,9,11.95,14.34,118,N,1,8
3931,28/10/2025,20,7,11.95,14.34,20,N,1,1
3932,7/8/2025,20,1,11.95,14.34,118,N,2,9
3933,30/9/2025,20,14,11.95,14.34,43,N,2,3
3934,20/12/2025,20,8,11.95,14.34,46,N,1,9
3935,29/4/2025,20,18,11.95,14.34,136,N,1,4
3936,13/5/2025,20,9,11.95,14.34,126,N,1,9
3937,13/7/2025,20,10,11.95,14.34,122,N,2,1
3938,29/3/2025,20,2,11.95,14.34,135,N,1,3
3939,26/8/2025,20,3,11.95,14.34,3,N,1,3
3940,21/6/2025,20,1,11.95,14.34,147,N,1,10
3941,18/2/2025,20,13,11.95,14.34,124,N,2,9
3942,31/8/2025,20,10,11.95,14.34,115,N,1,7
3943,10/11/2025,20,5,11.95,14.34,120,N,1,9
3944,11/1/2025,20,6,11.95,14.34,43,C,2,2
3945,13/5/2025,20,5,11.95,14.34,55,C,2,9
3946,27/8/2025,20,9,11.95,14.34,72,N,2,7
3947,6/6/2025,20,9,11.95,14.34,120,N,2,10
3948,17/8/2025,20,12,11.95,14.34,86,N,2,9
3949,31/8/2025,20,8,11.95,14.34,24,N,1,8
3950,12/4/2025,20,8,11.95,14.34,111,N,2,4
3951,6/8/2025,20,10,11.95,14.34,32,N,1,7
3952,24/11/2025,20,11,11.95,14.34,68,N,2,7
3953,21/11/2025,20,6,11.95,14.34,27,N,1,5
3954,18/6/2025,20,18,11.95,14.34,140,N,2,4
3955,16/3/2025,20,2,11.95,14.34,60,N,1,4
3956,6/6/2025,20,6,11.95,14.34,47,N,2,9
3957,29/9/2025,20,4,11.95,14.34,16,N,1,5
3958,22/3/2025,20,15,11.95,14.34,69,N,2,5
3959,25/3/2025,20,1,11.95,14.34,81,N,1,2
3960,12/12/2025,20,15,11.95,14.34,80,N,1,4
3961,7/5/2025,20,18,11.95,14.34,47,N,2,6
3962,10/11/2025,20,7,11.95,14.34,66,N,2,10
3963,13/10/2025,20,12,11.95,14.34,89,N,2,1
3964,2/7/2025,20,10,11.95,14.34,46,C,2,10
3965,19/3/2025,20,2,11.95,14.34,18,N,2,8
3966,2/11/2025,20,1,11.95,14.34,137,N,1,9
3967,6/4/2025,20,11,11.95,14.34,109,N,1,10
3968,27/3/2025,20,8,11.95,14.34,88,N,1,10
3969,27/12/2025,20,11,11.95,14.34,117,N,1,2
3970,7/1/2025,20,3,11.95,14.34,79,N,2,3
3971,16/9/2025,20,4,11.95,14.34,60,N,2,5
3972,23/1/2025,20,3,11.95,14.34,22,N,2,3
3973,7/2/2025,20,12,11.95,14.34,41,N,2,9
3974,21/9/2025,20,1,11.95,14.34,123,N,1,5
3975,23/2/2025,20,5,11.95,14.34,73,N,2,6
3976,5/9/2025,20,2,11.95,14.34,98,N,1,6
3977,25/4/2025,20,13,11.95,14.34,5,N,1,8
3978,16/5/2025,20,10,11.95,14.34,104,N,2,5
3979,2/9/2025,20,3,11.95,14.34,48,N,1,2
3980,19/1/2025,20,7,11.95,14.34,53,N,1,9
3981,26/12/2025,20,2,11.95,14.34,16,N,1,1
3982,21/4/2025,20,15,11.95,14.34,87,N,2,7
3983,6/9/2025,20,15,11.95,14.34,79,N,1,10
3984,15/11/2025,20,2,11.95,14.34,42,N,2,5
3985,5/8/2025,20,3,11.95,14.34,149,N,2,2
3986,21/3/2025,20,10,11.95,14.34,1,N,2,2
3987,26/8/2025,20,4,11.95,14.34,7,N,2,5
3988,29/10/2025,20,14,11.95,14.34,93,N,1,1
3989,6/8/2025,20,12,11.95,14.34,97,C,1,2
3990,12/1/2025,20,12,11.95,14.34,95,N,2,7
3991,8/2/2025,20,1,11.95,14.34,123,N,1,6
3992,24/10/2025,20,2,11.95,14.34,111,N,2,8
3993,11/5/2025,20,1,11.95,14.34,91,N,1,6
3994,17/9/2025,20,17,11.95,14.34,135,N,1,6
3995,23/11/2025,20,12,11.95,14.34,22,N,1,2
3996,1/3/2025,20,1,11.95,14.34,101,C,1,6
3997,29/7/2025,20,10,11.95,14.34,103,N,2,5
3998,7/7/2025,20,4,11.95,14.34,117,N,1,8
3999,6/1/2025,20,3,11.95,14.34,43,N,1,9
4000,15/4/2025,21,17,7.38,8.86,79,N,2,5
4001,6/7/2025,21,14,7.38,8.86,75,N,2,5
4002,8/9/2025,21,7,7.38,8.86,37,N,2,7
4003,14/8/2025,21,15,7.38,8.86,50,N,1,1
4004,21/6/2025,21,6,7.38,8.86,96,N,1,6
4005,17/2/2025,21,17,7.38,8.86,30,N,1,1
4006,8/2/2025,21,16,7.38,8.86,109,C,1,1
4007,10/3/2025,21,3,7.38,8.86,136,N,2,8
4008,1/9/2025,21,18,7.38,8.86,43,N,2,4
4009,12/7/2025,21,12,7.38,8.86,93,N,2,8
4010,14/3/2025,21,18,7.38,8.86,6,N,2,5
4011,16/12/2025,21,8,7.38,8.86,86,N,2,6
4012,1/3/2025,21,13,7.38,8.86,78,N,2,7
4013,23/6/2025,21,5,7.38,8.86,106,N,2,2
4014,3/2/2025,21,18,7.38,8.86,131,C,1,6
4015,23/8/2025,21,3,7.38,8.86,11,C,2,7
4016,11/9/2025,21,13,7.38,8.86,120,N,2,1
4017,18/1/2025,21,11,7.38,8.86,110,N,2,6
4018,16/10/2025,21,17,7.38,8.86,79,N,2,2
4019,26/12/2025,21,16,7.38,8.86,114,N,1,9
4020,10/6/2025,21,17,7.38,8.86,38,N,1,4
4021,9/8/2025,21,8,7.38,8.86,47,N,2,4
4022,22/6/2025,21,15,7.38,8.86,93,N,2,2
4023,11/8/2025,21,6,7.38,8.86,67,N,2,1
4024,4/12/2025,21,18,7.38,8.86,143,C,2,5
4025,29/7/2025,21,11,7.38,8.86,87,C,2,7
4026,10/7/2025,21,13,7.38,8.86,88,N,2,5
4027,10/7/2025,21,16,7.38,8.86,120,N,2,3
4028,8/8/2025,21,2,7.38,8.86,125,N,2,4
4029,27/1/2025,21,4,7.38,8.86,76,N,1,1
4030,25/10/2025,21,18,7.38,8.86,35,N,2,1
4031,14/6/2025,21,12,7.38,8.86,85,N,2,1
4032,12/1/2025,21,16,7.38,8.86,5,N,1,6
4033,28/8/2025,21,5,7.38,8.86,64,N,2,6
4034,19/10/2025,21,4,7.38,8.86,141,N,1,3
4035,6/4/2025,21,4,7.38,8.86,92,N,2,9
4036,17/1/2025,21,6,7.38,8.86,10,N,1,4
4037,2/6/2025,21,15,7.38,8.86,15,N,2,4
4038,23/11/2025,21,14,7.38,8.86,58,N,2,10
4039,29/7/2025,21,17,7.38,8.86,116,N,1,9
4040,14/8/2025,21,18,7.38,8.86,34,N,2,4
4041,1/7/2025,21,8,7.38,8.86,125,N,1,5
4042,7/2/2025,21,15,7.38,8.86,148,N,1,6
4043,12/9/2025,21,11,7.38,8.86,78,N,2,2
4044,10/6/2025,21,10,7.38,8.86,116,N,2,8
4045,26/7/2025,21,2,7.38,8.86,139,N,2,4
4046,22/4/2025,21,4,7.38,8.86,56,N,1,3
4047,19/2/2025,21,9,7.38,8.86,95,N,1,3
4048,6/3/2025,21,7,7.38,8.86,131,N,1,4
4049,6/5/2025,21,7,7.38,8.86,49,N,2,4
4050,19/11/2025,21,15,7.38,8.86,147,N,1,7
4051,4/10/2025,21,13,7.38,8.86,32,N,1,8
4052,20/8/2025,21,9,7.38,8.86,72,N,1,3
4053,14/8/2025,21,4,7.38,8.86,25,C,2,2
4054,19/4/2025,21,7,7.38,8.86,73,N,2,9
4055,17/1/2025,21,14,7.38,8.86,116,N,2,4
4056,12/8/2025,21,15,7.38,8.86,72,N,2,7
4057,6/9/2025,21,11,7.38,8.86,145,N,2,3
4058,27/7/2025,21,15,7.38,8.86,147,N,1,8
4059,17/12/2025,21,15,7.38,8.86,142,N,1,5
4060,19/8/2025,21,1,7.38,8.86,128,N,1,2
4061,31/5/2025,21,4,7.38,8.86,85,N,2,5
4062,27/8/2025,21,7,7.38,8.86,107,N,2,7
4063,30/7/2025,21,10,7.38,8.86,73,N,1,2
4064,21/1/2025,21,7,7.38,8.86,22,C,1,1
4065,21/12/2025,21,6,7.38,8.86,87,N,1,8
4066,15/10/2025,21,7,7.38,8.86,19,N,2,2
4067,25/6/2025,21,15,7.38,8.86,58,C,2,10
4068,23/11/2025,21,11,7.38,8.86,132,N,1,3
4069,16/7/2025,21,11,7.38,8.86,26,N,2,8
4070,16/4/2025,21,12,7.38,8.86,4,N,2,2
4071,6/11/2025,21,17,7.38,8.86,132,N,2,5
4072,20/3/2025,21,15,7.38,8.86,103,N,1,7
4073,1/7/2025,21,13,7.38,8.86,118,N,1,9
4074,18/10/2025,21,9,7.38,8.86,75,N,2,7
4075,18/6/2025,21,4,7.38,8.86,92,N,1,8
4076,22/9/2025,21,11,7.38,8.86,132,N,2,5
4077,19/10/2025,21,16,7.38,8.86,102,N,2,2
4078,12/7/2025,21,10,7.38,8.86,24,N,1,10
4079,15/8/2025,21,6,7.38,8.86,61,N,1,3
4080,20/12/2025,21,11,7.38,8.86,91,N,2,2
4081,2/10/2025,21,7,7.38,8.86,75,N,1,6
4082,15/2/2025,21,17,7.38,8.86,127,C,2,9
4083,12/5/2025,21,4,7.38,8.86,101,N,1,7
4084,2/3/2025,21,10,7.38,8.86,131,N,2,1
4085,29/12/2025,21,15,7.38,8.86,87,N,2,6
4086,31/12/2025,21,12,7.38,8.86,107,N,1,3
4087,21/1/2025,21,1,7.38,8.86,75,N,1,10
4088,6/7/2025,21,8,7.38,8.86,38,N,1,10
4089,25/4/2025,21,15,7.38,8.86,35,N,2,7
4090,29/12/2025,21,12,7.38,8.86,53,N,2,4
4091,1/11/2025,21,18,7.38,8.86,112,N,1,1
4092,25/9/2025,21,12,7.38,8.86,122,N,1,3
4093,19/10/2025,21,7,7.38,8.86,59,N,2,1
4094,7/12/2025,21,3,7.38,8.86,34,N,1,8
4095,17/7/2025,21,13,7.38,8.86,96,N,2,7
4096,5/12/2025,21,6,7.38,8.86,97,N,1,7
4097,21/12/2025,21,9,7.38,8.86,27,N,2,2
4098,28/6/2025,21,6,7.38,8.86,111,N,1,7
4099,24/7/2025,21,15,7.38,8.86,44,N,1,2
4100,9/8/2025,21,11,7.38,8.86,9,N,1,4
4101,19/9/2025,21,9,7.38,8.86,19,N,1,4
4102,30/12/2025,21,4,7.38,8.86,83,N,2,4
4103,20/10/2025,21,9,7.38,8.86,106,N,2,4
4104,3/3/2025,21,14,7.38,8.86,12,N,2,3
4105,13/3/2025,21,5,7.38,8.86,89,N,2,4
4106,24/8/2025,21,18,7.38,8.86,138,N,1,7
4107,18/11/2025,21,2,7.38,8.86,145,N,1,4
4108,20/8/2025,21,13,7.38,8.86,147,N,1,7
4109,4/1/2025,21,10,7.38,8.86,68,N,1,5
4110,22/8/2025,21,14,7.38,8.86,120,N,2,7
4111,28/12/2025,21,12,7.38,8.86,82,N,1,1
4112,9/1/2025,21,15,7.38,8.86,47,N,2,7
4113,4/5/2025,21,14,7.38,8.86,110,C,1,9
4114,24/7/2025,21,1,7.38,8.86,93,N,1,8
4115,9/4/2025,21,15,7.38,8.86,129,N,2,8
4116,7/3/2025,21,1,7.38,8.86,3,N,1,8
4117,10/5/2025,21,13,7.38,8.86,95,C,1,3
4118,14/6/2025,21,16,7.38,8.86,68,N,1,2
4119,9/4/2025,21,6,7.38,8.86,55,C,1,9
4120,29/8/2025,21,9,7.38,8.86,103,N,2,1
4121,16/5/2025,21,3,7.38,8.86,124,N,2,3
4122,24/9/2025,21,16,7.38,8.86,70,N,1,10
4123,17/11/2025,21,12,7.38,8.86,119,N,1,7
4124,25/8/2025,21,7,7.38,8.86,128,N,1,8
4125,29/12/2025,21,7,7.38,8.86,4,N,2,10
4126,21/5/2025,21,14,7.38,8.86,98,N,1,5
4127,4/1/2025,21,17,7.38,8.86,82,N,1,3
4128,11/9/2025,21,4,7.38,8.86,137,N,1,4
4129,26/10/2025,21,15,7.38,8.86,47,N,2,4
4130,30/5/2025,21,1,7.38,8.86,46,C,2,8
4131,6/6/2025,21,1,7.38,8.86,6,N,2,9
4132,6/1/2025,21,5,7.38,8.86,145,N,1,10
4133,7/5/2025,21,4,7.38,8.86,39,N,2,7
4134,17/11/2025,21,15,7.38,8.86,19,N,2,5
4135,8/5/2025,21,6,7.38,8.86,13,N,1,5
4136,7/11/2025,21,5,7.38,8.86,8,N,1,8
4137,19/6/2025,21,3,7.38,8.86,130,N,1,10
4138,30/5/2025,21,5,7.38,8.86,28,N,1,1
4139,13/12/2025,21,7,7.38,8.86,74,N,2,1
4140,4/4/2025,21,16,7.38,8.86,114,C,1,9
4141,7/5/2025,21,2,7.38,8.86,134,N,2,8
4142,10/11/2025,21,17,7.38,8.86,82,N,2,4
4143,20/10/2025,21,12,7.38,8.86,45,N,2,9
4144,21/5/2025,21,2,7.38,8.86,100,N,1,9
4145,10/9/2025,21,18,7.38,8.86,35,N,1,8
4146,4/5/2025,21,3,7.38,8.86,113,N,2,9
4147,21/12/2025,21,17,7.38,8.86,16,C,2,10
4148,8/2/2025,21,5,7.38,8.86,10,C,2,10
4149,29/6/2025,21,9,7.38,8.86,33,N,1,8
4150,8/12/2025,21,10,7.38,8.86,15,N,2,9
4151,4/2/2025,21,10,7.38,8.86,87,N,2,5
4152,25/12/2025,21,1,7.38,8.86,70,N,2,10
4153,8/1/2025,21,3,7.38,8.86,109,N,2,8
4154,14/8/2025,21,5,7.38,8.86,144,N,2,5
4155,27/4/2025,21,16,7.38,8.86,17,N,1,9
4156,4/9/2025,21,12,7.38,8.86,99,N,2,5
4157,7/2/2025,21,12,7.38,8.86,9,N,1,3
4158,16/4/2025,21,11,7.38,8.86,129,N,2,7
4159,22/4/2025,21,11,7.38,8.86,83,N,1,7
4160,24/6/2025,21,8,7.38,8.86,98,N,2,1
4161,9/10/2025,21,3,7.38,8.86,132,N,2,10
4162,5/10/2025,21,4,7.38,8.86,24,N,2,6
4163,29/3/2025,21,17,7.38,8.86,53,N,1,3
4164,9/4/2025,21,9,7.38,8.86,43,N,1,5
4165,17/6/2025,21,11,7.38,8.86,144,N,1,3
4166,17/4/2025,21,6,7.38,8.86,47,N,2,4
4167,20/7/2025,21,8,7.38,8.86,136,N,1,4
4168,27/6/2025,21,10,7.38,8.86,18,N,2,7
4169,31/12/2025,21,17,7.38,8.86,77,N,2,4
4170,30/8/2025,21,12,7.38,8.86,77,N,2,3
4171,1/11/2025,21,1,7.38,8.86,87,N,1,5
4172,26/7/2025,21,4,7.38,8.86,7,C,1,4
4173,25/10/2025,21,9,7.38,8.86,112,N,1,4
4174,15/6/2025,21,16,7.38,8.86,133,N,1,8
4175,1/7/2025,21,13,7.38,8.86,127,N,2,7
4176,16/10/2025,21,17,7.38,8.86,126,N,1,2
4177,30/5/2025,21,11,7.38,8.86,135,N,1,3
4178,29/8/2025,21,13,7.38,8.86,79,N,2,10
4179,14/5/2025,21,18,7.38,8.86,5,N,2,5
4180,8/10/2025,21,18,7.38,8.86,139,N,1,1
4181,26/3/2025,21,14,7.38,8.86,113,N,2,6
4182,18/6/2025,21,13,7.38,8.86,47,N,1,10
4183,4/7/2025,21,11,7.38,8.86,91,N,1,8
4184,23/8/2025,21,10,7.38,8.86,91,N,2,4
4185,6/2/2025,21,10,7.38,8.86,123,N,2,6
4186,9/2/2025,21,2,7.38,8.86,59,N,1,9
4187,3/9/2025,21,12,7.38,8.86,16,N,1,1
4188,9/5/2025,21,18,7.38,8.86,2,N,1,7
4189,28/10/2025,21,7,7.38,8.86,110,N,1,3
4190,2/8/2025,21,15,7.38,8.86,108,N,2,7
4191,19/8/2025,21,6,7.38,8.86,72,N,1,7
4192,2/5/2025,21,10,7.38,8.86,50,N,1,4
4193,29/4/2025,21,14,7.38,8.86,82,N,1,2
4194,4/5/2025,21,5,7.38,8.86,54,N,1,2
4195,5/4/2025,21,2,7.38,8.86,93,N,1,6
4196,27/3/2025,21,16,7.38,8.86,16,N,1,9
4197,29/4/2025,21,4,7.38,8.86,78,N,1,1
4198,21/7/2025,21,2,7.38,8.86,23,N,2,5
4199,22/5/2025,21,14,7.38,8.86,147,N,1,4
4200,9/11/2025,22,3,7.18,8.62,63,N,1,2
4201,10/6/2025,22,6,7.18,8.62,128,N,1,5
4202,29/9/2025,22,18,7.18,8.62,57,N,1,1
4203,7/7/2025,22,14,7.18,8.62,58,N,2,9
4204,20/11/2025,22,6,7.18,8.62,80,N,1,4
4205,20/9/2025,22,5,7.18,8.62,34,N,2,9
4206,19/11/2025,22,14,7.18,8.62,142,N,1,3
4207,13/1/2025,22,1,7.18,8.62,28,N,1,2
4208,8/4/2025,22,18,7.18,8.62,20,C,1,3
4209,10/2/2025,22,11,7.18,8.62,46,N,2,2
4210,29/7/2025,22,1,7.18,8.62,138,N,2,1
4211,7/10/2025,22,12,7.18,8.62,11,N,1,9
4212,20/2/2025,22,7,7.18,8.62,78,N,2,2
4213,3/10/2025,22,7,7.18,8.62,76,N,1,5
4214,11/12/2025,22,10,7.18,8.62,87,N,1,10
4215,18/3/2025,22,15,7.18,8.62,110,N,2,5
4216,5/9/2025,22,17,7.18,8.62,28,N,2,1
4217,24/7/2025,22,7,7.18,8.62,126,N,2,7
4218,21/8/2025,22,4,7.18,8.62,26,N,2,10
4219,24/11/2025,22,6,7.18,8.62,12,N,1,3
4220,21/2/2025,22,9,7.18,8.62,75,N,2,8
4221,11/4/2025,22,9,7.18,8.62,113,N,1,3
4222,26/1/2025,22,10,7.18,8.62,37,N,1,9
4223,21/6/2025,22,15,7.18,8.62,61,N,1,2
4224,7/4/2025,22,2,7.18,8.62,115,C,2,7
4225,5/11/2025,22,13,7.18,8.62,58,N,2,10
4226,22/4/2025,22,3,7.18,8.62,77,N,2,4
4227,21/7/2025,22,7,7.18,8.62,66,N,2,7
4228,11/10/2025,22,4,7.18,8.62,59,N,1,3
4229,14/4/2025,22,16,7.18,8.62,58,C,2,1
4230,15/1/2025,22,7,7.18,8.62,67,N,2,10
4231,7/1/2025,22,15,7.18,8.62,45,N,1,10
4232,5/1/2025,22,12,7.18,8.62,136,N,1,9
4233,9/6/2025,22,3,7.18,8.62,133,N,1,9
4234,21/5/2025,22,13,7.18,8.62,18,N,2,8
4235,29/11/2025,22,3,7.18,8.62,136,C,2,1
4236,22/9/2025,22,18,7.18,8.62,47,N,1,9
4237,13/7/2025,22,17,7.18,8.62,90,N,1,6
4238,18/4/2025,22,4,7.18,8.62,65,N,2,3
4239,16/11/2025,22,13,7.18,8.62,30,N,2,10
4240,10/9/2025,22,8,7.18,8.62,49,N,2,7
4241,6/9/2025,22,2,7.18,8.62,129,N,1,3
4242,29/1/2025,22,2,7.18,8.62,142,N,1,6
4243,8/7/2025,22,2,7.18,8.62,131,C,1,1
4244,1/2/2025,22,6,7.18,8.62,59,N,1,1
4245,9/5/2025,22,12,7.18,8.62,24,N,1,6
4246,4/7/2025,22,17,7.18,8.62,68,N,1,6
4247,26/6/2025,22,17,7.18,8.62,133,N,2,7
4248,9/12/2025,22,1,7.18,8.62,96,N,1,5
4249,5/3/2025,22,9,7.18,8.62,133,N,2,5
4250,7/8/2025,22,8,7.18,8.62,33,N,1,6
4251,19/12/2025,22,13,7.18,8.62,22,N,1,1
4252,9/7/2025,22,5,7.18,8.62,48,N,2,6
4253,13/12/2025,22,2,7.18,8.62,111,N,1,6
4254,11/2/2025,22,9,7.18,8.62,82,N,2,1
4255,26/7/2025,22,4,7.18,8.62,131,N,1,10
4256,29/1/2025,22,16,7.18,8.62,56,N,1,9
4257,7/4/2025,22,10,7.18,8.62,130,C,1,8
4258,28/12/2025,22,7,7.18,8.62,8,N,1,9
4259,27/10/2025,22,9,7.18,8.62,48,N,2,1
4260,30/7/2025,22,9,7.18,8.62,108,N,2,5
4261,26/10/2025,22,13,7.18,8.62,148,N,1,1
4262,9/12/2025,22,12,7.18,8.62,135,N,1,4
4263,7/2/2025,22,2,7.18,8.62,120,N,2,10
4264,17/11/2025,22,14,7.18,8.62,21,N,1,4
4265,19/8/2025,22,5,7.18,8.62,114,N,2,4
4266,2/10/2025,22,9,7.18,8.62,81,N,1,6
4267,21/2/2025,22,13,7.18,8.62,149,N,1,5
4268,22/4/2025,22,5,7.18,8.62,1,N,2,7
4269,4/6/2025,22,12,7.18,8.62,113,N,1,4
4270,7/9/2025,22,10,7.18,8.62,135,N,2,5
4271,15/9/2025,22,13,7.18,8.62,1,N,1,10
4272,3/2/2025,22,14,7.18,8.62,149,N,1,10
4273,26/5/2025,22,13,7.18,8.62,137,N,1,10
4274,26/3/2025,22,9,7.18,8.62,101,N,2,5
4275,28/2/2025,22,10,7.18,8.62,148,N,2,8
4276,6/3/2025,22,16,7.18,8.62,58,N,2,2
4277,22/6/2025,22,12,7.18,8.62,33,N,1,6
4278,3/10/2025,22,7,7.18,8.62,44,N,1,8
4279,23/3/2025,22,5,7.18,8.62,128,N,2,9
4280,26/7/2025,22,13,7.18,8.62,56,N,2,6
4281,10/3/2025,22,16,7.18,8.62,43,N,1,3
4282,17/1/2025,22,15,7.18,8.62,59,N,2,5
4283,16/5/2025,22,2,7.18,8.62,145,N,2,1
4284,12/4/2025,22,15,7.18,8.62,143,N,2,6
4285,5/6/2025,22,18,7.18,8.62,116,N,2,3
4286,26/2/2025,22,2,7.18,8.62,132,N,1,4
4287,4/10/2025,22,12,7.18,8.62,114,N,2,8
4288,16/9/2025,22,6,7.18,8.62,140,N,2,8
4289,14/12/2025,22,7,7.18,8.62,3,N,1,5
4290,16/7/2025,22,5,7.18,8.62,60,N,2,7
4291,21/11/2025,22,8,7.18,8.62,95,N,2,9
4292,17/10/2025,22,14,7.18,8.62,99,N,2,9
4293,11/7/2025,22,2,7.18,8.62,144,N,2,9
4294,23/10/2025,22,3,7.18,8.62,8,N,2,5
4295,17/6/2025,22,3,7.18,8.62,132,N,1,1
4296,19/6/2025,22,8,7.18,8.62,119,N,2,8
4297,7/11/2025,22,13,7.18,8.62,143,N,1,10
4298,20/7/2025,22,14,7.18,8.62,144,N,1,3
4299,29/12/2025,22,7,7.18,8.62,127,N,1,6
4300,3/2/2025,22,17,7.18,8.62,146,N,1,2
4301,27/9/2025,22,12,7.18,8.62,132,N,1,1
4302,1/2/2025,22,8,7.18,8.62,118,N,2,1
4303,29/4/2025,22,13,7.18,8.62,96,N,2,5
4304,9/9/2025,22,14,7.18,8.62,129,N,1,9
4305,5/6/2025,22,2,7.18,8.62,49,N,2,7
4306,20/5/2025,22,6,7.18,8.62,10,N,2,2
4307,2/4/2025,22,8,7.18,8.62,1,C,2,4
4308,30/4/2025,22,17,7.18,8.62,94,N,1,6
4309,5/1/2025,22,1,7.18,8.62,114,C,2,10
4310,10/8/2025,22,2,7.18,8.62,88,N,2,6
4311,6/5/2025,22,1,7.18,8.62,39,N,1,2
4312,28/4/2025,22,9,7.18,8.62,110,N,2,4
4313,16/3/2025,22,18,7.18,8.62,103,N,1,8
4314,12/5/2025,22,11,7.18,8.62,99,N,1,5
4315,10/6/2025,22,14,7.18,8.62,111,C,2,2
4316,24/4/2025,22,18,7.18,8.62,55,N,2,3
4317,15/12/2025,22,2,7.18,8.62,35,N,1,10
4318,6/6/2025,22,3,7.18,8.62,30,N,2,7
4319,22/1/2025,22,14,7.18,8.62,135,N,1,6
4320,1/6/2025,22,12,7.18,8.62,73,N,2,2
4321,17/1/2025,22,12,7.18,8.62,25,N,2,5
4322,8/11/2025,22,18,7.18,8.62,11,N,2,4
4323,23/10/2025,22,6,7.18,8.62,30,N,2,4
4324,30/3/2025,22,13,7.18,8.62,62,N,2,2
4325,29/3/2025,22,10,7.18,8.62,112,N,1,6
4326,13/11/2025,22,13,7.18,8.62,67,N,2,4
4327,17/10/2025,22,5,7.18,8.62,19,C,1,6
4328,4/10/2025,22,2,7.18,8.62,121,N,2,5
4329,23/12/2025,22,10,7.18,8.62,49,N,2,10
